DistrictID,DistrictName,ProvinceID,ProvinceName,Region,SubRegion,VSD,Country,GID_2,GID_1,NAME_1,NAME_2,GADM_Latitude,GADM_Longitude,Population,Population_Density,Area,Functional_Profile,Priority_Tier,Zone,Assigned_District_Count,Assigned_NPP_Count,Region_VN,Economic_Type,District_Type,Province_Archetype,District_Archetype,Is Strategic Zone Hub,Est Merchant 2026,Before Discount,After Discount,Logistics Support,Operation Support, Distribution Cost ,Trade Cost,Activation Cost,Visibility Cost,Base Salary & Support,Incentive
518,Huyện Lệ Thủy,42,Quảng Bình,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.46.3_1,VNM.46_1,Quảng Bình,Lệ Thủy,17.12775,106.7441895,144448,110.129364,1311.621122,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,3120,0.043,0.023,0.03,0.008,0.0099,0.079,0.06,0.103,0.075,0.033
569,Huyện Đa Krông,46,Quảng Trị,CT,CT2,Tạ Thái Dương,Việt Nam,VNM.50.3_1,VNM.50_1,Quảng Trị,Đa Krông,16.56575,106.9776379,45585,39.89478722,1142.630483,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1509,0.055,0.025,0.022,0.009,0.0528,0.092,0.119,0.091,0.052,0.028
582,Huyện Mường La,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.4_1,VNM.52_1,Sơn La,Mường La,21.5254,104.1107124,106443,79.87406897,1332.635252,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2598,0.061,0.035,0.017,0.009,0.0085,0.12,0.064,0.088,0.089,0.045
583,Huyện Thuận Châu,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.10_1,VNM.52_1,Sơn La,Thuận Châu,21.4165,103.5831644,184755,128.8742642,1433.606633,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,3687,0.059,0.037,0.013,0.008,0.0415,0.062,0.114,0.111,0.094,0.045
584,Huyện Bắc Yên,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.1_1,VNM.52_1,Sơn La,Bắc Yên,21.2236,104.3871428,71419,69.53438654,1027.103331,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1850,0.053,0.021,0.016,0.007,0.0609,0.095,0.142,0.098,0.093,0.034
585,Huyện Phù Yên,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.5_1,VNM.52_1,Sơn La,Phù Yên,21.2254,104.6710425,122954,106.5571453,1153.87851,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2661,0.05,0.033,0.027,0.008,0.08,0.076,0.079,0.145,0.044,0.02
586,Huyện Mai Sơn,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.3_1,VNM.52_1,Sơn La,Mai Sơn,21.16975,103.9713958,175256,131.3910221,1333.850648,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,3472,0.066,0.038,0.012,0.007,0.0855,0.132,0.06,0.11,0.091,0.02
587,Huyện Yên Châu,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.12_1,VNM.52_1,Sơn La,Yên Châu,20.99195,104.3310583,84799,105.7377698,801.9745466,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1843,0.066,0.026,0.01,0.009,0.0095,0.061,0.106,0.067,0.038,0.044
590,Huyện Sốp Cộp,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.7_1,VNM.52_1,Sơn La,Sốp Cộp,20.8808,103.4653147,53700,38.98334284,1377.511421,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1799,0.069,0.023,0.018,0.005,0.0415,0.101,0.058,0.124,0.099,0.034
603,Huyện Quan Hóa,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.16_1,VNM.57_1,Thanh Hóa,Quan Hóa,20.48445,104.9650459,49115,53.36970261,920.2786898,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1489,0.056,0.037,0.015,0.009,0.0756,0.105,0.073,0.067,0.066,0.023
604,Huyện Quan Sơn,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.17_1,VNM.57_1,Thanh Hóa,Quan Sơn,20.25505,104.8255413,40741,47.33279892,860.7350702,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1295,0.06,0.025,0.029,0.007,0.0196,0.066,0.138,0.132,0.049,0.028
607,Huyện Thường Xuân,51,Thanh Hóa,CT,CT3,Tạ Thái Dương,Việt Nam,VNM.57.23_1,VNM.57_1,Thanh Hóa,Thường Xuân,19.9163,105.2708921,89604,87.12125396,1028.497593,,Unsuitable,None,0,0,Bắc Trung Bộ & Duyên hải miền Trung,None,Huyện,Tỉnh trung bình - mixed rural/urban,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2186,0.068,0.03,0.026,0.007,0.0465,0.077,0.07,0.08,0.062,0.034
639,Huyện Võ Nhai,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.9_1,VNM.56_1,Thái Nguyên,Võ Nhai,21.78605,105.9848987,72585,92.52378086,784.5010151,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1670,0.054,0.02,0.022,0.005,0.01,0.094,0.124,0.136,0.083,0.045
671,Huyện Na Hang,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.4_1,VNM.60_1,Tuyên Quang,Nà Hang,22.4488,105.4707417,41122,50.8868642,808.1063875,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1306,0.054,0.024,0.021,0.009,0.0774,0.125,0.078,0.074,0.079,0.028
672,Huyện Chiêm Hóa,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.1_1,VNM.60_1,Tuyên Quang,Chiêm Hóa,22.16835,105.2927415,127500,118.8621504,1072.671154,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2821,0.061,0.02,0.015,0.01,0.0672,0.139,0.054,0.066,0.05,0.048
674,Huyện Yên Sơn,55,Tuyên Quang,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.60.7_1,VNM.60_1,Tuyên Quang,Yên Sơn,21.8638,105.370976,138243,138.3527225,999.2069368,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2876,0.054,0.023,0.017,0.006,0.0392,0.055,0.095,0.118,0.051,0.036
678,Huyện Văn Yên,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.7_1,VNM.63_1,Yên Bái,Văn Yên,21.93165,104.5781979,137794,105.8295915,1302.036586,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,3001,0.065,0.026,0.015,0.01,0.0184,0.149,0.053,0.093,0.062,0.029
680,Huyện Mù Căng Chải,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.2_1,VNM.63_1,Yên Bái,Mù Căng Chải,21.8049,104.1073364,67963,60.58112185,1121.85113,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1883,0.06,0.028,0.019,0.01,0.009,0.097,0.107,0.115,0.054,0.039
681,Huyện Văn Chấn,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.6_1,VNM.63_1,Yên Bái,Văn Chấn,21.5694,104.578814,124113,117.2904358,1058.168121,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2590,0.042,0.023,0.023,0.005,0.0672,0.059,0.111,0.14,0.04,0.039
684,Huyện Lục Yên,59,Yên Bái,NO,NO3,Trần Quang Tùng,Việt Nam,VNM.63.1_1,VNM.63_1,Yên Bái,Lục Yên,22.11105,104.7215292,115626,152.4248647,758.5770224,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2166,0.062,0.035,0.024,0.01,0.0285,0.094,0.076,0.083,0.068,0.023
696,Huyện Mường Chà,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.5_1,VNM.20_1,Điện Biên,Mường Chà,21.82685,103.1436237,52537,46.92262985,1119.651651,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1600,0.042,0.023,0.014,0.006,0.0174,0.139,0.122,0.116,0.07,0.049
699,Huyện Tuần Giáo,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.10_1,VNM.20_1,Điện Biên,Tuần Giáo,21.64435,103.3479318,96180,90.55239947,1062.147448,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2202,0.04,0.037,0.027,0.009,0.0255,0.147,0.146,0.114,0.051,0.047
701,Huyện Điện Biên,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.3_1,VNM.20_1,Điện Biên,Điện Biên,21.2551,102.9921788,102710,78.81491843,1303.179678,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,2496,0.054,0.025,0.026,0.007,0.0465,0.122,0.14,0.076,0.033,0.04
702,Huyện Điện Biên Đông,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.1_1,VNM.20_1,Điện Biên,Điện Biên Đông,21.23525,103.2637974,73413,65.04707772,1128.613346,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1943,0.062,0.02,0.02,0.006,0.0765,0.143,0.148,0.062,0.087,0.028
714,Huyện Tân Uyên,32,Lai Châu,,,Trần Quang Tùng,Việt Nam,VNM.36.7_1,VNM.36_1,Lai Châu,Tân Uyên,22.1244,103.7441895,62834,74.82654942,839.7286857,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1566,0.057,0.03,0.01,0.009,0.0855,0.084,0.053,0.078,0.077,0.024
718,Huyện Tuy Đức,62,Đắk Nông,SE,SE,Tạ Thái Dương,Việt Nam,VNM.16.8_1,VNM.16_1,Đắk Nông,Tuy Đức,12.13225,107.3929347,65368,62.40685134,1047.449096,,Unsuitable,None,0,0,Tây Nguyên,None,Huyện,"Cao nguyên - nông sản, khoảng cách lớn",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1776,0.053,0.03,0.018,0.008,0.0546,0.15,0.145,0.124,0.095,0.046
745,Huyện Nậm Pồ,19,Điện Biên,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.20.7_1,VNM.20_1,Điện Biên,Nậm Pồ,21.88465,102.8075704,60092,42.96917091,1398.491028,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1894,0.054,0.024,0.021,0.006,0.0588,0.138,0.13,0.114,0.03,0.028
746,Huyện Vân Hồ,67,Sơn La,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.52.11_1,VNM.52_1,Sơn La,Vân Hồ,20.81075,104.8749594,66504,72.37088602,918.9330635,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,"Miền núi/trung du - phân tán, cần hub liên huyện",Địa bàn rộng/thưa - chi phí phủ hàng cao,0,1698,0.041,0.033,0.018,0.008,0.0086,0.139,0.087,0.123,0.038,0.042
36,Huyện Long Hồ,60,Vĩnh Long,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.61.3_1,VNM.61_1,Vĩnh Long,Long Hồ,10.23255,106.0084866,173088,942.2615924,183.6942112,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1701,0.057,0.029,0.028,0.01,0.0784,0.067,0.086,0.079,0.086,0.038
37,Huyện Mang Thít,60,Vĩnh Long,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.61.4_1,VNM.61_1,Vĩnh Long,Mang Thít,10.1819,106.0967915,99263,652.7680061,152.0647444,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1099,0.061,0.038,0.029,0.01,0.0082,0.126,0.082,0.09,0.083,0.04
39,Huyện Trà Ôn,60,Vĩnh Long,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.61.6_1,VNM.61_1,Vĩnh Long,Trà Ôn,9.9864,106.0051602,133754,534.927782,250.041229,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1586,0.062,0.024,0.03,0.008,0.0164,0.057,0.11,0.111,0.031,0.023
40,Huyện Tam Bình,60,Vĩnh Long,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.61.5_1,VNM.61_1,Vĩnh Long,Tam Bình,10.0675,105.9385537,156390,574.8953248,272.0321304,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1809,0.06,0.033,0.016,0.009,0.0082,0.126,0.12,0.063,0.058,0.02
41,Huyện Vũng Liêm,60,Vĩnh Long,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.61.8_1,VNM.61_1,Vĩnh Long,Vũng Liêm,10.0581,106.1594873,154172,532.1442617,289.71843,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1832,0.061,0.032,0.02,0.01,0.0344,0.089,0.105,0.135,0.094,0.04
122,Huyện Vĩnh Lợi,7,Bạc Liêu,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.2.7_1,VNM.2_1,Bạc Liêu,Vĩnh Lợi,9.3393,105.7288831,105406,431.8913493,244.0567522,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1321,0.058,0.039,0.022,0.007,0.0792,0.124,0.057,0.101,0.042,0.021
138,Huyện Lục Ngạn,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.5_1,VNM.3_1,Bắc Giang,Lục Ngạn,21.4371,106.622294,217319,235.9587005,921.0043943,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,1,3712,0.057,0.04,0.021,0.01,0.0768,0.149,0.149,0.144,0.044,0.022
139,Huyện Lục Nam,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.4_1,VNM.3_1,Bắc Giang,Lục Nam,21.3045,106.4021214,216987,399.6962976,542.8796847,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,3040,0.067,0.026,0.03,0.007,0.056,0.103,0.087,0.109,0.034,0.037
140,Huyện Tân Yên,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.7_1,VNM.3_1,Bắc Giang,Tân Yên,21.38885,106.0988832,170050,915.1993949,185.806504,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,1800,0.047,0.024,0.013,0.008,0.0564,0.137,0.059,0.066,0.056,0.031
142,Huyện Lạng Giang,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.3_1,VNM.3_1,Bắc Giang,Lạng Giang,21.36805,106.2480393,208163,956.013702,217.7406031,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,2173,0.047,0.02,0.022,0.007,0.016,0.068,0.101,0.129,0.036,0.025
144,Huyện Yên Dũng,6,Bắc Giang,NO,NO2,Trần Quang Tùng,Việt Nam,VNM.3.9_1,VNM.3_1,Bắc Giang,Yên Dũng,21.20555,106.2421346,169776,992.6403665,171.0347531,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,1752,0.069,0.029,0.022,0.01,0.0396,0.141,0.125,0.119,0.055,0.045
154,Huyện Chợ Lách,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.4_1,VNM.6_1,Bến Tre,Chợ Lách,10.2283,106.189308,115260,732.7876269,157.2897737,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1229,0.04,0.033,0.024,0.01,0.0882,0.062,0.126,0.065,0.088,0.025
155,Huyện Châu Thành,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.5_1,VNM.6_1,Bến Tre,Châu Thành,10.28845,106.2998412,181958,869.810847,209.1926085,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1835,0.044,0.038,0.021,0.009,0.0332,0.116,0.139,0.15,0.1,0.031
156,Huyện Mỏ Cày Bắc,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.7_1,VNM.6_1,Bến Tre,Mỏ Cày Bắc,10.16885,106.2964143,117114,762.1525228,153.6621562,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1233,0.045,0.039,0.022,0.009,0.0291,0.064,0.096,0.118,0.052,0.036
157,Huyện Giồng Trôm,9,Bến Tre,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.6.6_1,VNM.6_1,Bến Tre,Giồng Trôm,10.14505,106.4608363,175848,604.771866,290.7674941,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,2000,0.04,0.035,0.017,0.01,0.0372,0.134,0.051,0.061,0.086,0.048
216,Huyện Thanh Bình,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.11_1,VNM.18_1,Đồng Tháp,Thanh Bình,10.59295,105.4785212,136525,426.117632,320.3927502,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1775,0.048,0.026,0.021,0.005,0.0435,0.15,0.097,0.051,0.064,0.027
218,Huyện Lấp Vò,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.6_1,VNM.18_1,Đồng Tháp,Lấp Vò,10.35825,105.6091176,182798,792.9626891,230.5253482,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1923,0.043,0.039,0.026,0.007,0.0332,0.15,0.059,0.142,0.081,0.047
230,Huyện Lai Vung,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.7_1,VNM.18_1,Đồng Tháp,Lai Vung,10.2442,105.6579504,166214,743.0732075,223.6845553,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1786,0.064,0.039,0.015,0.01,0.043,0.109,0.107,0.138,0.04,0.05
231,Huyện Châu Thành,63,Đồng Tháp,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.18.3_1,VNM.18_1,Đồng Tháp,Châu Thành,10.22215,105.8111392,148577,643.9912357,230.7127672,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1674,0.049,0.039,0.018,0.008,0.08,0.077,0.114,0.074,0.062,0.034
572,Huyện Kế Sách,47,Sóc Trăng,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.51.3_1,VNM.51_1,Sóc Trăng,Kế Sách,9.8165,105.942375,152930,465.1245299,328.7936675,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1915,0.061,0.039,0.021,0.007,0.0528,0.133,0.079,0.06,0.097,0.05
574,Huyện Mỹ Xuyên,47,Sóc Trăng,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.51.6_1,VNM.51_1,Sóc Trăng,Mỹ Xuyên,9.4701,105.8736033,153864,441.7932262,348.2715236,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1962,0.042,0.033,0.03,0.009,0.036,0.082,0.14,0.115,0.092,0.038
576,Huyện Long Phú,47,Sóc Trăng,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.51.4_1,VNM.51_1,Sóc Trăng,Long Phú,9.6621,106.0516333,96640,393.234781,245.7564912,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1286,0.044,0.032,0.023,0.007,0.0445,0.072,0.086,0.129,0.041,0.02
640,Huyện Đại Từ,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.1_1,VNM.56_1,Thái Nguyên,Đại Từ,21.60375,105.6116729,183064,341.6022433,535.8981201,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,2500,0.06,0.033,0.019,0.008,0.044,0.139,0.144,0.058,0.04,0.035
642,Huyện Phú Bình,50,Thái Nguyên,NO,NO1,Trần Quang Tùng,Việt Nam,VNM.56.5_1,VNM.56_1,Thái Nguyên,Phú Bình,21.4916,105.9618233,167179,734.9141414,227.4809948,,Unsuitable,None,0,0,Trung du & miền núi phía Bắc,None,Huyện,Công nghiệp - đô thị vệ tinh - FDI,Vành đai công nghiệp - công nhân - đô thị hóa,0,1743,0.041,0.028,0.018,0.005,0.05,0.085,0.088,0.084,0.083,0.034
663,Huyện Càng Long,54,Trà Vinh,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.59.3_1,VNM.59_1,Trà Vinh,Càng Long,9.9703,106.219474,153180,536.9815405,285.2612026,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1785,0.054,0.027,0.03,0.007,0.081,0.052,0.142,0.063,0.043,0.029
664,Huyện Cầu Kè,54,Trà Vinh,MK,MK,Nguyễn Thế Anh,Việt Nam,VNM.59.1_1,VNM.59_1,Trà Vinh,Cầu Kè,9.8563,106.0822736,106584,445.303204,239.3515228,,Unsuitable,None,0,0,Đồng bằng sông Cửu Long,None,Huyện,Nông nghiệp hàng hóa - chợ tỉnh/huyện dày,Chợ huyện/đô thị sông nước - nông nghiệp hàng hóa,0,1326,0.054,0.027,0.024,0.006,0.0567,0.054,0.144,0.106,0.091,0.026
